2783,16802
2491,16312
2707,16835
2320,14592
2193,13196
2209,13388
2285,14960
2300,15402
2295,15359
2333,15769
2247,15145
2368,15964
2376,16049
2578,15380
2208,13922
2424,14912
2186,12915
2143,12497
2186,14511
2074,13195
2043,13009
2040,12973
2269,14613
2242,14878
2255,15006
2259,15037
2234,14621
2810,16773
2323,13799
2151,13167
2123,12928
2405,14947
2327,15299
2342,15528
2486,15545
2059,12909
2020,12402
2082,12429
2074,12469
2076,12600
2640,16501
2718,16064
2741,16169
2060,12825
2108,13599
2719,15998
2013,12349
2005,12380
2313,15266
2764,16216
2664,16305
2413,15473
2703,15627
2620,15656
2499,15030
2155,13318
2265,13809
2649,15878
2142,13543
2102,13085
2049,12581
2038,12653
1989,12158
1974,12086
1951,11872
2580,15540
2089,12822
2060,12499
2052,12401
2026,12107
1968,11757
1963,11711
1964,11661
2319,13930
2295,13670
2299,13714
2087,12013
2056,11697
2028,11702
1979,11619
1938,11624
1999,12133
2080,12754
2087,12933
2092,13057
2636,15631
2401,14805
2126,12521
2095,12346
2179,12820
2207,13109
2258,13589
2092,12878
2330,15020
2699,16165
2355,14514
2089,13167
2045,12747
2048,12801
2599,15225
2568,15203
2531,15167
2406,15419
2522,15422
2378,15108
2836,17009
2418,14627
2352,14197
2174,13450
2494,14934
2170,13015
2382,14189
2550,15584
2189,13943
2195,13659
2114,13108
2773,16397
2476,14858
2621,16140
2383,14740
2347,14773
2237,14059
2672,16099
2371,14300
2286,13772
2717,16035
2253,13787
2408,14324
2249,13052
2178,12702
2229,13125
2476,15909
2511,16076
2399,14468
2105,12793
2087,12623
1999,11974
2150,13849
2150,14104
2154,14141
2559,16551
2501,16440
2493,16403
2501,16479
2448,16156
2442,16119
2470,16254
2552,16027
2694,16230
2059,12241
2308,13831
1957,11316
2152,13052
2356,13867
2302,13457
2516,15100
2680,16786
2744,16692
2247,13668
2165,12872
2135,12634
2016,12159
2655,15491
2636,15439
2737,16958
2135,13653
2228,13315
2286,13553
2231,13586
2172,13547
2163,13252
2099,12507
2372,14218
2277,13608
2132,12823
1995,11689
1972,11525
1955,11499
2670,15704
2686,16043
2684,16127
2626,15352
2559,14995
2353,14007
2240,13728
1985,12202
1976,12113
1966,12016
1961,11961
2527,16516
2074,13135
2764,16967
2615,16342
2439,15807
2341,15332
2544,15189
2704,15888
2230,14591
2190,14148
2219,14543
2680,11658
2454,11517
2344,10964
2454,10938
2384,10942
2364,10884
2281,10648
2299,10765
2276,10716
2288,10789
2240,10569
2203,10545
2356,11190
2350,11164
2249,10704
2198,10487
2225,10657
2203,10632
2266,10859
2114,9884
2121,10094
2304,10849
2755,12130
2695,12110
2633,11736
2389,10990
2301,10626
2210,10513
2176,10592
2178,10544
2263,11014
2192,10826
2112,10307
2165,10406
2143,10236
2205,10407
2148,10267
2239,10443
2207,10273
2210,10299
2196,10347
2085,9893
2066,9840
2692,12165
2602,12109
